Date&Time,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,INJURED,KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,FACTOR_VEHICLE1,FACTOR_VEHICLE2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
4/2/15 13:30,,,40.8588275,-73.9367927,"(40.8588275, -73.9367927)",,,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3196918,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 13:36,QUEENS,11413,40.6528875,-73.7614752,"(40.6528875, -73.7614752)",,,F/O 230-39 ROCKAWAY BLVD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196603,SPORT UTILITY / STATION WAGON,OTHER,,,
4/2/15 13:40,BROOKLYN,11226,40.6410646,-73.9466104,"(40.6410646, -73.9466104)",AVENUE D,EAST 32 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3196429,BUS,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/2/15 13:41,BRONX,10462,40.8544606,-73.8657525,"(40.8544606, -73.8657525)",LYDIG AVENUE,HOLLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196358,TAXI,SMALL COM VEH(4 TIRES),,,
4/2/15 13:45,BROOKLYN,11201,40.6959519,-73.9823908,"(40.6959519, -73.9823908)",TILLARY STREET,PRINCE STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3196537,OTHER,SPORT UTILITY / STATION WAGON,,,
4/2/15 13:45,MANHATTAN,10065,40.7649883,-73.9611495,"(40.7649883, -73.9611495)",2 AVENUE,EAST 66 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196230,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 13:47,BROOKLYN,11233,40.6823072,-73.9259467,"(40.6823072, -73.9259467)",PATCHEN AVENUE,DECATUR STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3196525,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/2/15 13:50,BRONX,10473,40.8218051,-73.8766323,"(40.8218051, -73.8766323)",STORY AVENUE,BOYNTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197398,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 13:50,QUEENS,11374,40.7325834,-73.8680511,"(40.7325834, -73.8680511)",ELIOT AVENUE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197227,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 13:50,,,,,,,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3196935,LIVERY VEHICLE,PASSENGER VEHICLE,,,
4/2/15 13:54,MANHATTAN,10002,40.7142689,-73.9941419,"(40.7142689, -73.9941419)",FORSYTH STREET,DIVISION STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3196138,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,,,
4/2/15 13:55,MANHATTAN,10003,40.7278664,-73.9931449,"(40.7278664, -73.9931449)",EAST 4 STREET,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3196162,PASSENGER VEHICLE,PICK-UP TRUCK,,,
4/2/15 13:55,MANHATTAN,10024,40.785661,-73.980204,"(40.785661, -73.980204)",WEST END AVENUE,WEST 81 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196241,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 13:55,,,,,,MERRICK BOULEVARD,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197126,OTHER,PASSENGER VEHICLE,,,
4/2/15 14:00,MANHATTAN,10014,40.7333726,-74.0025727,"(40.7333726, -74.0025727)",GROVE STREET,WEST 4 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3196151,PASSENGER VEHICLE,VAN,,,
4/2/15 14:00,MANHATTAN,10017,40.751453,-73.9781533,"(40.751453, -73.9781533)",EAST 41 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196196,TAXI,PASSENGER VEHICLE,,,
4/2/15 14:00,MANHATTAN,10065,40.7627399,-73.959696,"(40.7627399, -73.959696)",EAST 64 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3196231,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 14:00,QUEENS,11418,40.7025268,-73.8369641,"(40.7025268, -73.8369641)",114 STREET,BESSEMER STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3196578,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 14:00,,,,,,,,421 PORT RICHMOND AVENUE (PARKING LOT),0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3196763,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:03,QUEENS,11422,40.6367879,-73.740563,"(40.6367879, -73.740563)",ROCKAWAY BOULEVARD,1 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196608,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:04,QUEENS,11355,40.7563194,-73.8336777,"(40.7563194, -73.8336777)",41 AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Backing Unsafely,,,,3196677,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 14:05,MANHATTAN,10011,40.7434239,-73.9998484,"(40.7434239, -73.9998484)",8 AVENUE,WEST 20 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196178,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:05,QUEENS,11379,40.7122066,-73.8863759,"(40.7122066, -73.8863759)",69 STREET,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196583,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:15,BRONX,10463,40.8870811,-73.9041347,"(40.8870811, -73.9041347)",WEST 238 STREET,WALDO AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196367,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 14:15,QUEENS,11106,40.7652244,-73.9316919,"(40.7652244, -73.9316919)",21 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196727,OTHER,LIVERY VEHICLE,,,
4/2/15 14:20,BROOKLYN,11235,40.5911027,-73.9651429,"(40.5911027, -73.9651429)",AVENUE X,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Driver Inexperience,Failure to Yield Right-of-Way,,,,3196394,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 14:20,MANHATTAN,10036,40.7604566,-73.983731,"(40.7604566, -73.983731)",WEST 47 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,3196854,TAXI,PASSENGER VEHICLE,,,
4/2/15 14:23,BROOKLYN,11226,40.6512116,-73.9589237,"(40.6512116, -73.9589237)",FLATBUSH AVENUE,MARTENSE STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3197032,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:30,BRONX,10462,40.8336142,-73.860851,"(40.8336142, -73.860851)",GRANT CIRCLE,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196312,VAN,PASSENGER VEHICLE,,,
4/2/15 14:30,BRONX,10466,40.8929658,-73.8610017,"(40.8929658, -73.8610017)",EAST 231 STREET,CARPENTER AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fell Asleep,,,,3196953,PICK-UP TRUCK,SMALL COM VEH(4 TIRES),,,
4/2/15 14:30,BROOKLYN,11201,40.6921543,-73.993437,"(40.6921543, -73.993437)",LIVINGSTON STREET,CLINTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196538,VAN,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:30,BROOKLYN,11211,40.7123979,-73.9513543,"(40.7123979, -73.9513543)",AINSLIE STREET,UNION AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3196559,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 14:30,QUEENS,11375,40.724587,-73.8515613,"(40.724587, -73.8515613)",68 AVENUE,BOOTH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197225,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 14:30,QUEENS,11385,40.7070923,-73.8972304,"(40.7070923, -73.8972304)",FRESH POND ROAD,MADISON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197136,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 14:30,QUEENS,11416,40.6805684,-73.8509923,"(40.6805684, -73.8509923)",103 AVENUE,88 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196575,PASSENGER VEHICLE,PICK-UP TRUCK,,,
4/2/15 14:30,QUEENS,11418,40.6950247,-73.8464414,"(40.6950247, -73.8464414)",101 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3196577,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:30,,,,,,48 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196729,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:30,,,,,,ROOSEVELT AVENUE,94 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Backing Unsafely,,,,3197204,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 14:30,,,,,,VICTORY BOULEVARD,RIDGEWAY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Physical Disability,,,,3197742,VAN,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:30,,,,,,WEST FARMS ROAD,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196963,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 14:30,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3196139,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:31,,,,,,MERRICK BOULEVARD,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197123,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 14:40,BROOKLYN,11236,40.6498945,-73.9076144,"(40.6498945, -73.9076144)",ROCKAWAY PARKWAY,AVENUE D,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197022,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 14:44,MANHATTAN,10024,40.7878594,-73.9674485,"(40.7878594, -73.9674485)",WEST 90 STREET,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3196253,LARGE COM VEH(6 OR MORE TIRES),,,,
4/2/15 14:45,MANHATTAN,10024,40.7876856,-73.9750141,"(40.7876856, -73.9750141)",AMSTERDAM AVENUE,WEST 86 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196885,SPORT UTILITY / STATION WAGON,VAN,,,
4/2/15 14:45,QUEENS,11413,40.6656356,-73.7581495,"(40.6656356, -73.7581495)",SPRINGFIELD BOULEVARD,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196604,PASSENGER VEHICLE,VAN,,,
4/2/15 14:50,BRONX,10467,40.8632488,-73.8654781,"(40.8632488, -73.8654781)",HOLLAND AVENUE,BOSTON ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196359,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 14:50,MANHATTAN,10002,40.7157948,-73.9905597,"(40.7157948, -73.9905597)",LUDLOW STREET,HESTER STREET,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,3196156,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:56,BROOKLYN,11211,40.7157799,-73.9463052,"(40.7157799, -73.9463052)",SKILLMAN AVENUE,MANHATTAN AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3196568,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 14:57,BROOKLYN,11212,40.6627452,-73.9219315,"(40.6627452, -73.9219315)",WINTHROP STREET,ROCKAWAY PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3196430,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
4/2/15 14:57,,,,,,EXTERIOR STREET,EAST 149 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3196330,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 15:00,BROOKLYN,11209,40.6178962,-74.0293024,"(40.6178962, -74.0293024)",5 AVENUE,92 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197021,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,
4/2/15 15:00,BROOKLYN,11226,40.6560813,-73.9530533,"(40.6560813, -73.9530533)",ROGERS AVENUE,PARKSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196455,,,,,
4/2/15 15:00,BROOKLYN,11230,40.633111,-73.9721609,"(40.633111, -73.9721609)",18 AVENUE,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3197031,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 15:00,BROOKLYN,11236,40.6435901,-73.9047008,"(40.6435901, -73.9047008)",EAST 94 STREET,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3196440,PASSENGER VEHICLE,,,,
4/2/15 15:00,QUEENS,11364,40.7343009,-73.7551976,"(40.7343009, -73.7551976)",UNION TURNPIKE,BELL BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3196695,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 15:00,QUEENS,11434,40.6819937,-73.7884087,"(40.6819937, -73.7884087)",FOCH BOULEVARD,155 STREET,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,Unspecified,,,3196711,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/2/15 15:00,,,,,,7 AVENUE,82 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3197481,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 15:00,,,,,,,,(LOT)152-21 ROCKAWAY BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3196710,PASSENGER VEHICLE,,,,
4/2/15 15:00,,,40.7190565,-73.8331917,"(40.7190565, -73.8331917)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197228,SPORT UTILITY / STATION WAGON,,,,
4/2/15 15:00,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196329,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 15:02,,,,,,,,585 NORTH GANNON AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196764,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 15:05,BROOKLYN,11205,40.6911214,-73.9535659,"(40.6911214, -73.9535659)",DEKALB AVENUE,WALWORTH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3198490,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 15:05,MANHATTAN,10128,40.7872263,-73.9541633,"(40.7872263, -73.9541633)",MADISON AVENUE,EAST 96 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3196856,VAN,SPORT UTILITY / STATION WAGON,,,
4/2/15 15:05,QUEENS,11369,40.758464,-73.8783161,"(40.758464, -73.8783161)",32 AVENUE,90 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196742,UNKNOWN,,,,
4/2/15 15:10,BROOKLYN,11211,40.7133723,-73.9348039,"(40.7133723, -73.9348039)",GRAND STREET,MORGAN AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3197554,TAXI,PASSENGER VEHICLE,,,
4/2/15 15:12,BRONX,10467,40.8732139,-73.8670959,"(40.8732139, -73.8670959)",WHITE PLAINS ROAD,ROSEWOOD STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Prescription Medication,,,,3196954,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
4/2/15 15:13,QUEENS,11691,40.5964727,-73.7482059,"(40.5964727, -73.7482059)",BEACH 14 STREET,HEYSON ROAD,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3196571,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 15:14,MANHATTAN,10036,40.7621266,-73.9973865,"(40.7621266, -73.9973865)",WEST 44 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3196850,BUS,BUS,,,
4/2/15 15:15,BROOKLYN,11225,40.6649477,-73.9426118,"(40.6649477, -73.9426118)",KINGSTON AVENUE,MONTGOMERY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197043,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
4/2/15 15:15,,,,,,HAMILTON AVENUE,HICKS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197068,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 15:16,QUEENS,11419,40.6859377,-73.8259387,"(40.6859377, -73.8259387)",LIBERTY AVENUE,117 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196618,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 15:16,QUEENS,11419,40.6859377,-73.8259387,"(40.6859377, -73.8259387)",LIBERTY AVENUE,117 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196619,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 15:20,QUEENS,11104,40.7465649,-73.918015,"(40.7465649, -73.918015)",46 STREET,SKILLMAN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3197181,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 15:20,QUEENS,11418,40.695859,-73.828888,"(40.695859, -73.828888)",LEFFERTS BOULEVARD,91 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197119,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 15:20,,,,,,HOWARD AVENUE,STRATFORD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197258,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 15:25,QUEENS,11101,40.7574856,-73.939085,"(40.7574856, -73.939085)",38 AVENUE,21 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3197246,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 15:25,,,,,,NOSTRAND AVENUE,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196395,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 15:40,BROOKLYN,11212,40.661909,-73.9275661,"(40.661909, -73.9275661)",RUTLAND ROAD,EAST 92 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197016,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 15:40,,,,,,,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3196234,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 15:45,QUEENS,11411,40.6938846,-73.7296523,"(40.6938846, -73.7296523)",231 STREET,116 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196609,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 15:49,BRONX,10460,40.8337378,-73.8888028,"(40.8337378, -73.8888028)",HOE AVENUE,EAST 172 STREET,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3196930,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 15:55,MANHATTAN,10019,40.7630248,-73.9781387,"(40.7630248, -73.9781387)",WEST 55 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3196848,PASSENGER VEHICLE,OTHER,,,
4/2/15 16:00,BRONX,10454,40.8028166,-73.9084713,"(40.8028166, -73.9084713)",EAST 138 STREET,WALNUT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3196922,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
4/2/15 16:00,BRONX,10458,40.8575247,-73.8817897,"(40.8575247, -73.8817897)",CROTONA AVENUE,EAST FORDHAM ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196349,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 16:00,BROOKLYN,11220,40.6396438,-74.0088242,"(40.6396438, -74.0088242)",55 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196468,TAXI,SPORT UTILITY / STATION WAGON,,,
4/2/15 16:00,QUEENS,11411,40.6910809,-73.7291011,"(40.6910809, -73.7291011)",233 STREET,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196610,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 16:00,,,,,,WESTCHESTER AVENUE,WATERS PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196971,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 16:01,BROOKLYN,11206,40.6982205,-73.94395,"(40.6982205, -73.94395)",THROOP AVENUE,PARK AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3196518,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 16:04,MANHATTAN,10065,40.7631141,-73.9625151,"(40.7631141, -73.9625151)",EAST 63 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196861,PICK-UP TRUCK,PASSENGER VEHICLE,,,
4/2/15 16:05,MANHATTAN,10002,40.7157948,-73.9905597,"(40.7157948, -73.9905597)",LUDLOW STREET,HESTER STREET,,0,0,0,0,0,0,0,0,,,,,,3196155,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 16:05,MANHATTAN,10014,40.7381374,-74.0055932,"(40.7381374, -74.0055932)",HUDSON STREET,JANE STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3196800,BUS,UNKNOWN,,,
4/2/15 16:09,MANHATTAN,10016,40.744443,-73.9790578,"(40.744443, -73.9790578)",EAST 32 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3196206,TAXI,UNKNOWN,,,
4/2/15 16:09,MANHATTAN,10065,40.7599125,-73.9588098,"(40.7599125, -73.9588098)",YORK AVENUE,EAST 61 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196237,PASSENGER VEHICLE,VAN,,,
4/2/15 16:15,BRONX,10469,40.8670887,-73.8397423,"(40.8670887, -73.8397423)",WESTERVELT AVENUE,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196970,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 16:15,QUEENS,11360,40.7793235,-73.775599,"(40.7793235, -73.775599)",BELL BOULEVARD,24 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3197190,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
4/2/15 16:15,,,,,,RICHMOND AVENUE,YUKON AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3197261,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 16:20,BROOKLYN,11209,40.6179445,-74.0333115,"(40.6179445, -74.0333115)",94 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196438,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 16:20,BROOKLYN,11226,40.6515468,-73.9525627,"(40.6515468, -73.9525627)",MARTENSE STREET,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3196431,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 16:20,BROOKLYN,11235,40.5882789,-73.9514952,"(40.5882789, -73.9514952)",AVENUE Z,EAST 18 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196398,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 16:25,BROOKLYN,11214,40.598766,-74.0007202,"(40.598766, -74.0007202)",21 AVENUE,CROPSEY AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Driver Inexperience,,,,3196407,SPORT UTILITY / STATION WAGON,,,,
4/2/15 16:25,MANHATTAN,10019,40.764627,-73.9955453,"(40.764627, -73.9955453)",11 AVENUE,WEST 48 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196218,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 16:25,MANHATTAN,10019,40.768439,-73.9890504,"(40.768439, -73.9890504)",WEST 56 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196841,TAXI,PASSENGER VEHICLE,,,
4/2/15 16:26,BRONX,10462,40.8520677,-73.8686057,"(40.8520677, -73.8686057)",BRONX PARK EAST,BRONXDALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196354,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
